0.9757700212283232,0.8155778837608644,0.754225193715775
0.500296772427251,0.4832485594055085,0.631128271422444
0.49515734460098737,0.5293149213622262,0.7890246358586391
0.8365034842950186,0.37252927235870126,0.8575842227152968
0.6750517649741207,0.9823138791961791,0.5285235450272434
0.8354476982824927,0.48702161982270087,0.11281093483740978
0.940920241455896,0.490422431450086,0.3940364657202252
0.614083850737231,0.2780306713767593,0.09197554210707137
0.6644224674544207,0.5391375560354562,0.4001560461381273
0.0014826229047171235,0.20117471094041162,0.23154880980036907
